subject,body,sender,url,label
Meeting Minutes: Product design review session,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,notifications@github.com,https://pycon.org/2026/tickets,0
Weekly status report - Engineering Team,"Hi all, here is my weekly status report. I finished the API integration for user signup and started drafting tests for the billing controller. Next week, I'll focus on deployment.",mentor@company.com,,0
Employee portal password reset - Urgent verification,"Congratulations! Your email address has been selected as the grand prize winner of $45.50 in our promotional sweepstakes. To claim your reward, click here http://apple-id-restore-suspended-account.com and fill in the form.",fraud-prevention@onlinebank-security.com,http://apple-id-restore-suspended-account.com,1
Critical System Update required for your company login,"Congratulations on being a valued customer! We are giving away $5,000.00 shopping vouchers to random users. Claim your coupon code now at https://irs-tax-refund-portal-direct.com/deposit before the offer expires tonight.",security@facebook-alert-center.com,https://irs-tax-refund-portal-direct.com/deposit,1
Thank you for your order! Receipt from Uber Eats,"Here are the minutes from today's product design review. We decided to go ahead with the dark mode layout. Action items are assigned in Jira, let's target completing them by Wednesday.",it-support@company.com,https://calendly.com/manager/review,0
Draft proposal for client website redesign,"In this week's issue, we cover the latest updates in Python 3.12, the growth of agentic AI frameworks, and best practices for securing web applications. Happy reading!",manager@company.com,https://spotify.com/account,0
"Official Notification: You have won $1,000,000 Cash Prize!",We detected critical security gaps in your remote work software. Update your security credentials now at the login page: http://bit.ly/secure-login-392fk to keep remote access working.,fedex@shipping-label-portal.com,http://bit.ly/secure-login-392fk,1
FedEx Notification: Package delivery failure - click to update,"Congratulations! Your email address has been selected as the grand prize winner of $5,000.00 in our promotional sweepstakes. To claim your reward, click here https://target-promo-voucher-claim.info and fill in the form.",alert@paypal-access-verify.net,https://target-promo-voucher-claim.info,1
Apple ID locked: Confirm identity to unlock your account,"Your subscription has failed to renew because your credit card on file was declined. To avoid service disruption, please update your billing details here: http://overdue-invoice-pdf-download.com immediately. Thank you.",security@chase-fraud-alert.com,http://overdue-invoice-pdf-download.com,1
FedEx Notification: Package delivery failure - click to update,Your business email password will expire in 3 hours. Please click http://overdue-invoice-pdf-download.com to keep your current password and avoid losing access to your files and messages.,bitcoin@wallet-security-update.com,http://overdue-invoice-pdf-download.com,1
PayPal Security Alert: Unauthorized login attempt detected,"Congratulations! Your email address has been selected as the grand prize winner of $150.00 in our promotional sweepstakes. To claim your reward, click here http://dhl-package-tracking-address.net and fill in the form.",promotions@target-giftcard-deals.com,http://dhl-package-tracking-address.net,1
Meeting Minutes: Product design review session,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-75241. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",sister@yahoo.com,https://meet.google.com/abc-defg-hij,0
Draft proposal for client website redesign,Great job! Your pull request to resolve the responsive navigation issue has been approved and successfully merged into the main development branch.,agency@webdesign.com,https://pycon.org/2026/tickets,0
Quarterly Performance Review scheduling,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,billing@aws.amazon.com,https://meet.google.com/abc-defg-hij,0
GitHub Pull Request merged: Fix navbar alignment,"Hi client, please find the draft proposal for your website redesign. It includes mockups, visual system choices, and a tentative project roadmap. Let us know your thoughts.",documentation@company.com,https://jira.company.net/browse/T-92,0
Invoice Payment Overdue - Please pay $450.99 now,Your Apple account has been suspended for security reasons. Click http://dhl-package-tracking-address.net to confirm your Apple ID and credit card details to restore services.,invoices@overdue-billing-dept.com,http://dhl-package-tracking-address.net,1
Weekly status report - Engineering Team,"Welcome to the community! We are excited to have you. Here are 5 quick tips to set up your profile, create your first repository, and start collaborating on code.",billing@aws.amazon.com,https://github.com/company/project,0
Conference registration confirmation: PyCon 2026,"Dear employees, please note that the offices will be closed on the upcoming public holidays. Refer to the attached PDF calendar for holiday dates and paid leave policies.",sister@yahoo.com,https://aws.amazon.com/console,0
Get rich quick! Invest in this secret stock now,Congratulations on being a valued customer! We are giving away $45.50 shopping vouchers to random users. Claim your coupon code now at http://overdue-invoice-pdf-download.com before the offer expires tonight.,support@paypal-security-update.com,http://overdue-invoice-pdf-download.com,1
